D:\data\IMG\center_2019_01_15_14_59_40_502.jpg,D:\data\IMG\left_2019_01_15_14_59_40_502.jpg,D:\data\IMG\right_2019_01_15_14_59_40_502.jpg,0,0,0,11.68091
D:\data\IMG\center_2019_01_15_14_59_40_686.jpg,D:\data\IMG\left_2019_01_15_14_59_40_686.jpg,D:\data\IMG\right_2019_01_15_14_59_40_686.jpg,0,0,0,11.44369
D:\data\IMG\center_2019_01_15_14_59_40_813.jpg,D:\data\IMG\left_2019_01_15_14_59_40_813.jpg,D:\data\IMG\right_2019_01_15_14_59_40_813.jpg,0,0.4636643,0,12.33433
D:\data\IMG\center_2019_01_15_14_59_40_965.jpg,D:\data\IMG\left_2019_01_15_14_59_40_965.jpg,D:\data\IMG\right_2019_01_15_14_59_40_965.jpg,0,0,0,12.07075
D:\data\IMG\center_2019_01_15_14_59_41_125.jpg,D:\data\IMG\left_2019_01_15_14_59_41_125.jpg,D:\data\IMG\right_2019_01_15_14_59_41_125.jpg,0,0,0,11.88739
D:\data\IMG\center_2019_01_15_14_59_41_270.jpg,D:\data\IMG\left_2019_01_15_14_59_41_270.jpg,D:\data\IMG\right_2019_01_15_14_59_41_270.jpg,0,0,0,11.68067
D:\data\IMG\center_2019_01_15_14_59_41_423.jpg,D:\data\IMG\left_2019_01_15_14_59_41_423.jpg,D:\data\IMG\right_2019_01_15_14_59_41_423.jpg,-0.4,0,0,11.43971
D:\data\IMG\center_2019_01_15_14_59_41_576.jpg,D:\data\IMG\left_2019_01_15_14_59_41_576.jpg,D:\data\IMG\right_2019_01_15_14_59_41_576.jpg,0,0,0,11.4239
D:\data\IMG\center_2019_01_15_14_59_41_792.jpg,D:\data\IMG\left_2019_01_15_14_59_41_792.jpg,D:\data\IMG\right_2019_01_15_14_59_41_792.jpg,0,0,0,11.16307
D:\data\IMG\center_2019_01_15_14_59_41_882.jpg,D:\data\IMG\left_2019_01_15_14_59_41_882.jpg,D:\data\IMG\right_2019_01_15_14_59_41_882.jpg,0,0,0,10.98529
D:\data\IMG\center_2019_01_15_14_59_42_032.jpg,D:\data\IMG\left_2019_01_15_14_59_42_032.jpg,D:\data\IMG\right_2019_01_15_14_59_42_032.jpg,0,0.4492991,0,11.16423
D:\data\IMG\center_2019_01_15_14_59_42_189.jpg,D:\data\IMG\left_2019_01_15_14_59_42_189.jpg,D:\data\IMG\right_2019_01_15_14_59_42_189.jpg,0,0,0,11.3133
D:\data\IMG\center_2019_01_15_14_59_42_360.jpg,D:\data\IMG\left_2019_01_15_14_59_42_360.jpg,D:\data\IMG\right_2019_01_15_14_59_42_360.jpg,0,0,0,11.17248
D:\data\IMG\center_2019_01_15_14_59_42_501.jpg,D:\data\IMG\left_2019_01_15_14_59_42_501.jpg,D:\data\IMG\right_2019_01_15_14_59_42_501.jpg,0,0,0,11.04439
D:\data\IMG\center_2019_01_15_14_59_42_652.jpg,D:\data\IMG\left_2019_01_15_14_59_42_652.jpg,D:\data\IMG\right_2019_01_15_14_59_42_652.jpg,0,0,0,10.88951
D:\data\IMG\center_2019_01_15_14_59_42_803.jpg,D:\data\IMG\left_2019_01_15_14_59_42_803.jpg,D:\data\IMG\right_2019_01_15_14_59_42_803.jpg,0,0,0,10.71515
D:\data\IMG\center_2019_01_15_14_59_42_955.jpg,D:\data\IMG\left_2019_01_15_14_59_42_955.jpg,D:\data\IMG\right_2019_01_15_14_59_42_955.jpg,0,0.4556959,0,11.29807
D:\data\IMG\center_2019_01_15_14_59_43_127.jpg,D:\data\IMG\left_2019_01_15_14_59_43_127.jpg,D:\data\IMG\right_2019_01_15_14_59_43_127.jpg,0,0,0,11.21293
D:\data\IMG\center_2019_01_15_14_59_43_269.jpg,D:\data\IMG\left_2019_01_15_14_59_43_269.jpg,D:\data\IMG\right_2019_01_15_14_59_43_269.jpg,-0.4,0,0,11.02903
D:\data\IMG\center_2019_01_15_14_59_43_415.jpg,D:\data\IMG\left_2019_01_15_14_59_43_415.jpg,D:\data\IMG\right_2019_01_15_14_59_43_415.jpg,-0.8000001,0,0,10.6789
D:\data\IMG\center_2019_01_15_14_59_43_568.jpg,D:\data\IMG\left_2019_01_15_14_59_43_568.jpg,D:\data\IMG\right_2019_01_15_14_59_43_568.jpg,0,0,0,10.42496
D:\data\IMG\center_2019_01_15_14_59_43_720.jpg,D:\data\IMG\left_2019_01_15_14_59_43_720.jpg,D:\data\IMG\right_2019_01_15_14_59_43_720.jpg,0,0,0,10.25561
D:\data\IMG\center_2019_01_15_14_59_43_875.jpg,D:\data\IMG\left_2019_01_15_14_59_43_875.jpg,D:\data\IMG\right_2019_01_15_14_59_43_875.jpg,0,0,0,10.09137
D:\data\IMG\center_2019_01_15_14_59_44_025.jpg,D:\data\IMG\left_2019_01_15_14_59_44_025.jpg,D:\data\IMG\right_2019_01_15_14_59_44_025.jpg,0,0,0,9.949842
D:\data\IMG\center_2019_01_15_14_59_44_182.jpg,D:\data\IMG\left_2019_01_15_14_59_44_182.jpg,D:\data\IMG\right_2019_01_15_14_59_44_182.jpg,0,0,0,9.790536
D:\data\IMG\center_2019_01_15_14_59_44_336.jpg,D:\data\IMG\left_2019_01_15_14_59_44_336.jpg,D:\data\IMG\right_2019_01_15_14_59_44_336.jpg,0,0,0,9.633776
D:\data\IMG\center_2019_01_15_14_59_44_487.jpg,D:\data\IMG\left_2019_01_15_14_59_44_487.jpg,D:\data\IMG\right_2019_01_15_14_59_44_487.jpg,0,0,0,9.498673
D:\data\IMG\center_2019_01_15_14_59_44_592.jpg,D:\data\IMG\left_2019_01_15_14_59_44_592.jpg,D:\data\IMG\right_2019_01_15_14_59_44_592.jpg,0,0,0,9.403333
D:\data\IMG\center_2019_01_15_14_59_44_689.jpg,D:\data\IMG\left_2019_01_15_14_59_44_689.jpg,D:\data\IMG\right_2019_01_15_14_59_44_689.jpg,0,0,0,9.308949
D:\data\IMG\center_2019_01_15_14_59_44_787.jpg,D:\data\IMG\left_2019_01_15_14_59_44_787.jpg,D:\data\IMG\right_2019_01_15_14_59_44_787.jpg,0,0,0,9.215514
D:\data\IMG\center_2019_01_15_14_59_44_896.jpg,D:\data\IMG\left_2019_01_15_14_59_44_896.jpg,D:\data\IMG\right_2019_01_15_14_59_44_896.jpg,0,0,0,9.104628
D:\data\IMG\center_2019_01_15_14_59_44_992.jpg,D:\data\IMG\left_2019_01_15_14_59_44_992.jpg,D:\data\IMG\right_2019_01_15_14_59_44_992.jpg,0,0,0,9.013217
D:\data\IMG\center_2019_01_15_14_59_45_088.jpg,D:\data\IMG\left_2019_01_15_14_59_45_088.jpg,D:\data\IMG\right_2019_01_15_14_59_45_088.jpg,0,0,0,8.94077
D:\data\IMG\center_2019_01_15_14_59_45_191.jpg,D:\data\IMG\left_2019_01_15_14_59_45_191.jpg,D:\data\IMG\right_2019_01_15_14_59_45_191.jpg,0,0,0,8.851038
D:\data\IMG\center_2019_01_15_14_59_45_291.jpg,D:\data\IMG\left_2019_01_15_14_59_45_291.jpg,D:\data\IMG\right_2019_01_15_14_59_45_291.jpg,0,0,0,8.762203
D:\data\IMG\center_2019_01_15_14_59_45_394.jpg,D:\data\IMG\left_2019_01_15_14_59_45_394.jpg,D:\data\IMG\right_2019_01_15_14_59_45_394.jpg,0,0.3076581,0,8.968668
D:\data\IMG\center_2019_01_15_14_59_45_505.jpg,D:\data\IMG\left_2019_01_15_14_59_45_505.jpg,D:\data\IMG\right_2019_01_15_14_59_45_505.jpg,0,0.304919,0,9.329429
D:\data\IMG\center_2019_01_15_14_59_45_594.jpg,D:\data\IMG\left_2019_01_15_14_59_45_594.jpg,D:\data\IMG\right_2019_01_15_14_59_45_594.jpg,0,0.04000261,0,9.313579
D:\data\IMG\center_2019_01_15_14_59_45_689.jpg,D:\data\IMG\left_2019_01_15_14_59_45_689.jpg,D:\data\IMG\right_2019_01_15_14_59_45_689.jpg,0,0,0,9.223278
D:\data\IMG\center_2019_01_15_14_59_45_797.jpg,D:\data\IMG\left_2019_01_15_14_59_45_797.jpg,D:\data\IMG\right_2019_01_15_14_59_45_797.jpg,0,0,0,9.112301
D:\data\IMG\center_2019_01_15_14_59_45_918.jpg,D:\data\IMG\left_2019_01_15_14_59_45_918.jpg,D:\data\IMG\right_2019_01_15_14_59_45_918.jpg,0,0.1770031,0,9.11839
D:\data\IMG\center_2019_01_15_14_59_46_026.jpg,D:\data\IMG\left_2019_01_15_14_59_46_026.jpg,D:\data\IMG\right_2019_01_15_14_59_46_026.jpg,0,0.5045919,0,9.530276
D:\data\IMG\center_2019_01_15_14_59_46_140.jpg,D:\data\IMG\left_2019_01_15_14_59_46_140.jpg,D:\data\IMG\right_2019_01_15_14_59_46_140.jpg,0,0.8464728,0,10.48831
D:\data\IMG\center_2019_01_15_14_59_46_263.jpg,D:\data\IMG\left_2019_01_15_14_59_46_263.jpg,D:\data\IMG\right_2019_01_15_14_59_46_263.jpg,0,0.4823877,0,11.22592
D:\data\IMG\center_2019_01_15_14_59_46_376.jpg,D:\data\IMG\left_2019_01_15_14_59_46_376.jpg,D:\data\IMG\right_2019_01_15_14_59_46_376.jpg,0,0.1389416,0,11.73767
D:\data\IMG\center_2019_01_15_14_59_46_490.jpg,D:\data\IMG\left_2019_01_15_14_59_46_490.jpg,D:\data\IMG\right_2019_01_15_14_59_46_490.jpg,0,0,0,11.31067
D:\data\IMG\center_2019_01_15_14_59_46_613.jpg,D:\data\IMG\left_2019_01_15_14_59_46_613.jpg,D:\data\IMG\right_2019_01_15_14_59_46_613.jpg,0,0.1840876,0,11.23974
D:\data\IMG\center_2019_01_15_14_59_46_734.jpg,D:\data\IMG\left_2019_01_15_14_59_46_734.jpg,D:\data\IMG\right_2019_01_15_14_59_46_734.jpg,0,0.5469487,0,11.72381
D:\data\IMG\center_2019_01_15_14_59_46_866.jpg,D:\data\IMG\left_2019_01_15_14_59_46_866.jpg,D:\data\IMG\right_2019_01_15_14_59_46_866.jpg,0,0.9099715,0,12.77447
D:\data\IMG\center_2019_01_15_14_59_46_990.jpg,D:\data\IMG\left_2019_01_15_14_59_46_990.jpg,D:\data\IMG\right_2019_01_15_14_59_46_990.jpg,0,0.549022,0,13.71294
D:\data\IMG\center_2019_01_15_14_59_47_098.jpg,D:\data\IMG\left_2019_01_15_14_59_47_098.jpg,D:\data\IMG\right_2019_01_15_14_59_47_098.jpg,0,0.1776857,0,13.96783
D:\data\IMG\center_2019_01_15_14_59_47_221.jpg,D:\data\IMG\left_2019_01_15_14_59_47_221.jpg,D:\data\IMG\right_2019_01_15_14_59_47_221.jpg,0,0,0,13.84626
D:\data\IMG\center_2019_01_15_14_59_47_363.jpg,D:\data\IMG\left_2019_01_15_14_59_47_363.jpg,D:\data\IMG\right_2019_01_15_14_59_47_363.jpg,0,0,0,13.67805
D:\data\IMG\center_2019_01_15_14_59_47_441.jpg,D:\data\IMG\left_2019_01_15_14_59_47_441.jpg,D:\data\IMG\right_2019_01_15_14_59_47_441.jpg,0,0,0,13.58044
D:\data\IMG\center_2019_01_15_14_59_47_542.jpg,D:\data\IMG\left_2019_01_15_14_59_47_542.jpg,D:\data\IMG\right_2019_01_15_14_59_47_542.jpg,0,0.3858941,0,13.85357
D:\data\IMG\center_2019_01_15_14_59_47_616.jpg,D:\data\IMG\left_2019_01_15_14_59_47_616.jpg,D:\data\IMG\right_2019_01_15_14_59_47_616.jpg,0,0.6098521,0,14.1548
D:\data\IMG\center_2019_01_15_14_59_47_688.jpg,D:\data\IMG\left_2019_01_15_14_59_47_688.jpg,D:\data\IMG\right_2019_01_15_14_59_47_688.jpg,0,0.8268859,0,14.92442
D:\data\IMG\center_2019_01_15_14_59_47_761.jpg,D:\data\IMG\left_2019_01_15_14_59_47_761.jpg,D:\data\IMG\right_2019_01_15_14_59_47_761.jpg,0,0.6080353,0,15.33855
D:\data\IMG\center_2019_01_15_14_59_47_854.jpg,D:\data\IMG\left_2019_01_15_14_59_47_854.jpg,D:\data\IMG\right_2019_01_15_14_59_47_854.jpg,0,0.3890013,0,15.40447
D:\data\IMG\center_2019_01_15_14_59_47_932.jpg,D:\data\IMG\left_2019_01_15_14_59_47_932.jpg,D:\data\IMG\right_2019_01_15_14_59_47_932.jpg,0,0.1685137,0,15.42668
D:\data\IMG\center_2019_01_15_14_59_47_985.jpg,D:\data\IMG\left_2019_01_15_14_59_47_985.jpg,D:\data\IMG\right_2019_01_15_14_59_47_985.jpg,0,0,0,15.31104
D:\data\IMG\center_2019_01_15_14_59_48_065.jpg,D:\data\IMG\left_2019_01_15_14_59_48_065.jpg,D:\data\IMG\right_2019_01_15_14_59_48_065.jpg,0,0,0,15.1849
D:\data\IMG\center_2019_01_15_14_59_48_137.jpg,D:\data\IMG\left_2019_01_15_14_59_48_137.jpg,D:\data\IMG\right_2019_01_15_14_59_48_137.jpg,0,0,0,15.05982
D:\data\IMG\center_2019_01_15_14_59_48_210.jpg,D:\data\IMG\left_2019_01_15_14_59_48_210.jpg,D:\data\IMG\right_2019_01_15_14_59_48_210.jpg,0,0,0,15.20795
D:\data\IMG\center_2019_01_15_14_59_48_282.jpg,D:\data\IMG\left_2019_01_15_14_59_48_282.jpg,D:\data\IMG\right_2019_01_15_14_59_48_282.jpg,0,0,0,15.08595
D:\data\IMG\center_2019_01_15_14_59_48_394.jpg,D:\data\IMG\left_2019_01_15_14_59_48_394.jpg,D:\data\IMG\right_2019_01_15_14_59_48_394.jpg,0,0.2552378,0,15.18807
D:\data\IMG\center_2019_01_15_14_59_48_510.jpg,D:\data\IMG\left_2019_01_15_14_59_48_510.jpg,D:\data\IMG\right_2019_01_15_14_59_48_510.jpg,0,0.686111,0,15.7672
D:\data\IMG\center_2019_01_15_14_59_48_608.jpg,D:\data\IMG\left_2019_01_15_14_59_48_608.jpg,D:\data\IMG\right_2019_01_15_14_59_48_608.jpg,0,0.3945386,0,16.2725
D:\data\IMG\center_2019_01_15_14_59_48_707.jpg,D:\data\IMG\left_2019_01_15_14_59_48_707.jpg,D:\data\IMG\right_2019_01_15_14_59_48_707.jpg,0,0.09770736,0,16.03142
D:\data\IMG\center_2019_01_15_14_59_48_805.jpg,D:\data\IMG\left_2019_01_15_14_59_48_805.jpg,D:\data\IMG\right_2019_01_15_14_59_48_805.jpg,0,0,0,16.10319
D:\data\IMG\center_2019_01_15_14_59_48_905.jpg,D:\data\IMG\left_2019_01_15_14_59_48_905.jpg,D:\data\IMG\right_2019_01_15_14_59_48_905.jpg,0,0,0,15.71065
D:\data\IMG\center_2019_01_15_14_59_49_039.jpg,D:\data\IMG\left_2019_01_15_14_59_49_039.jpg,D:\data\IMG\right_2019_01_15_14_59_49_039.jpg,0,0,0,15.78268
D:\data\IMG\center_2019_01_15_14_59_49_106.jpg,D:\data\IMG\left_2019_01_15_14_59_49_106.jpg,D:\data\IMG\right_2019_01_15_14_59_49_106.jpg,0,0,0,15.38919
D:\data\IMG\center_2019_01_15_14_59_49_224.jpg,D:\data\IMG\left_2019_01_15_14_59_49_224.jpg,D:\data\IMG\right_2019_01_15_14_59_49_224.jpg,0,0,0,15.19994
D:\data\IMG\center_2019_01_15_14_59_49_315.jpg,D:\data\IMG\left_2019_01_15_14_59_49_315.jpg,D:\data\IMG\right_2019_01_15_14_59_49_315.jpg,0,0,0,15.28424
D:\data\IMG\center_2019_01_15_14_59_49_446.jpg,D:\data\IMG\left_2019_01_15_14_59_49_446.jpg,D:\data\IMG\right_2019_01_15_14_59_49_446.jpg,0,0,0,14.89675
D:\data\IMG\center_2019_01_15_14_59_49_537.jpg,D:\data\IMG\left_2019_01_15_14_59_49_537.jpg,D:\data\IMG\right_2019_01_15_14_59_49_537.jpg,0,0,0,14.74243
D:\data\IMG\center_2019_01_15_14_59_49_724.jpg,D:\data\IMG\left_2019_01_15_14_59_49_724.jpg,D:\data\IMG\right_2019_01_15_14_59_49_724.jpg,0,0,0,14.50418
D:\data\IMG\center_2019_01_15_14_59_49_887.jpg,D:\data\IMG\left_2019_01_15_14_59_49_887.jpg,D:\data\IMG\right_2019_01_15_14_59_49_887.jpg,0,0,0,14.2691
D:\data\IMG\center_2019_01_15_14_59_50_035.jpg,D:\data\IMG\left_2019_01_15_14_59_50_035.jpg,D:\data\IMG\right_2019_01_15_14_59_50_035.jpg,-0.4,0,0,13.96224
D:\data\IMG\center_2019_01_15_14_59_50_181.jpg,D:\data\IMG\left_2019_01_15_14_59_50_181.jpg,D:\data\IMG\right_2019_01_15_14_59_50_181.jpg,0,0,0,13.70462
D:\data\IMG\center_2019_01_15_14_59_50_352.jpg,D:\data\IMG\left_2019_01_15_14_59_50_352.jpg,D:\data\IMG\right_2019_01_15_14_59_50_352.jpg,0,0,0,13.49596
D:\data\IMG\center_2019_01_15_14_59_50_497.jpg,D:\data\IMG\left_2019_01_15_14_59_50_497.jpg,D:\data\IMG\right_2019_01_15_14_59_50_497.jpg,0,0,0,13.60052
D:\data\IMG\center_2019_01_15_14_59_50_654.jpg,D:\data\IMG\left_2019_01_15_14_59_50_654.jpg,D:\data\IMG\right_2019_01_15_14_59_50_654.jpg,0,0,0,13.28128
D:\data\IMG\center_2019_01_15_14_59_50_872.jpg,D:\data\IMG\left_2019_01_15_14_59_50_872.jpg,D:\data\IMG\right_2019_01_15_14_59_50_872.jpg,0,0,0,13.06115
D:\data\IMG\center_2019_01_15_14_59_50_989.jpg,D:\data\IMG\left_2019_01_15_14_59_50_989.jpg,D:\data\IMG\right_2019_01_15_14_59_50_989.jpg,0,0.4646856,0,13.67064
D:\data\IMG\center_2019_01_15_14_59_51_120.jpg,D:\data\IMG\left_2019_01_15_14_59_51_120.jpg,D:\data\IMG\right_2019_01_15_14_59_51_120.jpg,0,0,0,13.44136
D:\data\IMG\center_2019_01_15_14_59_51_301.jpg,D:\data\IMG\left_2019_01_15_14_59_51_301.jpg,D:\data\IMG\right_2019_01_15_14_59_51_301.jpg,0,0,0,13.1979
D:\data\IMG\center_2019_01_15_14_59_51_443.jpg,D:\data\IMG\left_2019_01_15_14_59_51_443.jpg,D:\data\IMG\right_2019_01_15_14_59_51_443.jpg,0,0,0,12.96602
D:\data\IMG\center_2019_01_15_14_59_51_584.jpg,D:\data\IMG\left_2019_01_15_14_59_51_584.jpg,D:\data\IMG\right_2019_01_15_14_59_51_584.jpg,0,0.4278185,0,13.59316
D:\data\IMG\center_2019_01_15_14_59_51_744.jpg,D:\data\IMG\left_2019_01_15_14_59_51_744.jpg,D:\data\IMG\right_2019_01_15_14_59_51_744.jpg,0,0,0,13.16235
D:\data\IMG\center_2019_01_15_14_59_51_927.jpg,D:\data\IMG\left_2019_01_15_14_59_51_927.jpg,D:\data\IMG\right_2019_01_15_14_59_51_927.jpg,-0.35,0,0,13.234
D:\data\IMG\center_2019_01_15_14_59_52_053.jpg,D:\data\IMG\left_2019_01_15_14_59_52_053.jpg,D:\data\IMG\right_2019_01_15_14_59_52_053.jpg,0,0,0,12.99782
D:\data\IMG\center_2019_01_15_14_59_52_209.jpg,D:\data\IMG\left_2019_01_15_14_59_52_209.jpg,D:\data\IMG\right_2019_01_15_14_59_52_209.jpg,0,0,0,12.80634
D:\data\IMG\center_2019_01_15_14_59_52_377.jpg,D:\data\IMG\left_2019_01_15_14_59_52_377.jpg,D:\data\IMG\right_2019_01_15_14_59_52_377.jpg,0,0,0,12.56084
D:\data\IMG\center_2019_01_15_14_59_52_517.jpg,D:\data\IMG\left_2019_01_15_14_59_52_517.jpg,D:\data\IMG\right_2019_01_15_14_59_52_517.jpg,0,0,0,12.35522
D:\data\IMG\center_2019_01_15_14_59_52_673.jpg,D:\data\IMG\left_2019_01_15_14_59_52_673.jpg,D:\data\IMG\right_2019_01_15_14_59_52_673.jpg,0,0,0,11.88029
D:\data\IMG\center_2019_01_15_14_59_52_856.jpg,D:\data\IMG\left_2019_01_15_14_59_52_856.jpg,D:\data\IMG\right_2019_01_15_14_59_52_856.jpg,0,0,0,11.68263
D:\data\IMG\center_2019_01_15_14_59_53_016.jpg,D:\data\IMG\left_2019_01_15_14_59_53_016.jpg,D:\data\IMG\right_2019_01_15_14_59_53_016.jpg,0,0,0,11.4899
D:\data\IMG\center_2019_01_15_14_59_53_163.jpg,D:\data\IMG\left_2019_01_15_14_59_53_163.jpg,D:\data\IMG\right_2019_01_15_14_59_53_163.jpg,0,0,0,11.31054
D:\data\IMG\center_2019_01_15_14_59_53_294.jpg,D:\data\IMG\left_2019_01_15_14_59_53_294.jpg,D:\data\IMG\right_2019_01_15_14_59_53_294.jpg,0,0,0,11.37864
D:\data\IMG\center_2019_01_15_14_59_53_445.jpg,D:\data\IMG\left_2019_01_15_14_59_53_445.jpg,D:\data\IMG\right_2019_01_15_14_59_53_445.jpg,0,0,0,11.20385
D:\data\IMG\center_2019_01_15_14_59_53_601.jpg,D:\data\IMG\left_2019_01_15_14_59_53_601.jpg,D:\data\IMG\right_2019_01_15_14_59_53_601.jpg,-0.4,0,0,10.97082
D:\data\IMG\center_2019_01_15_14_59_53_750.jpg,D:\data\IMG\left_2019_01_15_14_59_53_750.jpg,D:\data\IMG\right_2019_01_15_14_59_53_750.jpg,-0.7500002,0,0,10.67148
D:\data\IMG\center_2019_01_15_14_59_53_853.jpg,D:\data\IMG\left_2019_01_15_14_59_53_853.jpg,D:\data\IMG\right_2019_01_15_14_59_53_853.jpg,0,0,0,10.45538
D:\data\IMG\center_2019_01_15_14_59_53_953.jpg,D:\data\IMG\left_2019_01_15_14_59_53_953.jpg,D:\data\IMG\right_2019_01_15_14_59_53_953.jpg,0,0,0,10.34721
D:\data\IMG\center_2019_01_15_14_59_54_056.jpg,D:\data\IMG\left_2019_01_15_14_59_54_056.jpg,D:\data\IMG\right_2019_01_15_14_59_54_056.jpg,0,0,0,10.24312
D:\data\IMG\center_2019_01_15_14_59_54_170.jpg,D:\data\IMG\left_2019_01_15_14_59_54_170.jpg,D:\data\IMG\right_2019_01_15_14_59_54_170.jpg,0,0,0,10.14028
D:\data\IMG\center_2019_01_15_14_59_54_271.jpg,D:\data\IMG\left_2019_01_15_14_59_54_271.jpg,D:\data\IMG\right_2019_01_15_14_59_54_271.jpg,0,0,0,10.0385
D:\data\IMG\center_2019_01_15_14_59_54_379.jpg,D:\data\IMG\left_2019_01_15_14_59_54_379.jpg,D:\data\IMG\right_2019_01_15_14_59_54_379.jpg,0,0,0,9.917708
D:\data\IMG\center_2019_01_15_14_59_54_474.jpg,D:\data\IMG\left_2019_01_15_14_59_54_474.jpg,D:\data\IMG\right_2019_01_15_14_59_54_474.jpg,0,0,0,9.818161
D:\data\IMG\center_2019_01_15_14_59_54_584.jpg,D:\data\IMG\left_2019_01_15_14_59_54_584.jpg,D:\data\IMG\right_2019_01_15_14_59_54_584.jpg,0,0,0,9.719613
D:\data\IMG\center_2019_01_15_14_59_54_684.jpg,D:\data\IMG\left_2019_01_15_14_59_54_684.jpg,D:\data\IMG\right_2019_01_15_14_59_54_684.jpg,0,0,0,9.622053
D:\data\IMG\center_2019_01_15_14_59_54_783.jpg,D:\data\IMG\left_2019_01_15_14_59_54_783.jpg,D:\data\IMG\right_2019_01_15_14_59_54_783.jpg,0,0,0,9.525472
D:\data\IMG\center_2019_01_15_14_59_54_880.jpg,D:\data\IMG\left_2019_01_15_14_59_54_880.jpg,D:\data\IMG\right_2019_01_15_14_59_54_880.jpg,-0.25,0,0,9.411967
D:\data\IMG\center_2019_01_15_14_59_54_966.jpg,D:\data\IMG\left_2019_01_15_14_59_54_966.jpg,D:\data\IMG\right_2019_01_15_14_59_54_966.jpg,-0.45,0,0,9.292048
D:\data\IMG\center_2019_01_15_14_59_55_055.jpg,D:\data\IMG\left_2019_01_15_14_59_55_055.jpg,D:\data\IMG\right_2019_01_15_14_59_55_055.jpg,-0.7,0,0,9.111567
D:\data\IMG\center_2019_01_15_14_59_55_185.jpg,D:\data\IMG\left_2019_01_15_14_59_55_185.jpg,D:\data\IMG\right_2019_01_15_14_59_55_185.jpg,0,0,0,8.931537
D:\data\IMG\center_2019_01_15_14_59_55_299.jpg,D:\data\IMG\left_2019_01_15_14_59_55_299.jpg,D:\data\IMG\right_2019_01_15_14_59_55_299.jpg,0,0,0,8.822326
D:\data\IMG\center_2019_01_15_14_59_55_419.jpg,D:\data\IMG\left_2019_01_15_14_59_55_419.jpg,D:\data\IMG\right_2019_01_15_14_59_55_419.jpg,0,0,0,8.716121
D:\data\IMG\center_2019_01_15_14_59_55_486.jpg,D:\data\IMG\left_2019_01_15_14_59_55_486.jpg,D:\data\IMG\right_2019_01_15_14_59_55_486.jpg,0,0,0,8.663492
D:\data\IMG\center_2019_01_15_14_59_55_594.jpg,D:\data\IMG\left_2019_01_15_14_59_55_594.jpg,D:\data\IMG\right_2019_01_15_14_59_55_594.jpg,0,0,0,8.559257
D:\data\IMG\center_2019_01_15_14_59_55_711.jpg,D:\data\IMG\left_2019_01_15_14_59_55_711.jpg,D:\data\IMG\right_2019_01_15_14_59_55_711.jpg,0,0,0,8.473351
D:\data\IMG\center_2019_01_15_14_59_55_826.jpg,D:\data\IMG\left_2019_01_15_14_59_55_826.jpg,D:\data\IMG\right_2019_01_15_14_59_55_826.jpg,0,0,0,8.371399
D:\data\IMG\center_2019_01_15_14_59_55_942.jpg,D:\data\IMG\left_2019_01_15_14_59_55_942.jpg,D:\data\IMG\right_2019_01_15_14_59_55_942.jpg,0,0.1753866,0,8.386242
D:\data\IMG\center_2019_01_15_14_59_56_065.jpg,D:\data\IMG\left_2019_01_15_14_59_56_065.jpg,D:\data\IMG\right_2019_01_15_14_59_56_065.jpg,0,0.5459596,0,8.916182
D:\data\IMG\center_2019_01_15_14_59_56_194.jpg,D:\data\IMG\left_2019_01_15_14_59_56_194.jpg,D:\data\IMG\right_2019_01_15_14_59_56_194.jpg,0,0.9317472,0,10.19095
D:\data\IMG\center_2019_01_15_14_59_56_317.jpg,D:\data\IMG\left_2019_01_15_14_59_56_317.jpg,D:\data\IMG\right_2019_01_15_14_59_56_317.jpg,0,0.812111,0,11.47534
D:\data\IMG\center_2019_01_15_14_59_56_442.jpg,D:\data\IMG\left_2019_01_15_14_59_56_442.jpg,D:\data\IMG\right_2019_01_15_14_59_56_442.jpg,0,0.4387322,0,11.92203
D:\data\IMG\center_2019_01_15_14_59_56_573.jpg,D:\data\IMG\left_2019_01_15_14_59_56_573.jpg,D:\data\IMG\right_2019_01_15_14_59_56_573.jpg,0,0.06871729,0,12.06368
D:\data\IMG\center_2019_01_15_14_59_56_694.jpg,D:\data\IMG\left_2019_01_15_14_59_56_694.jpg,D:\data\IMG\right_2019_01_15_14_59_56_694.jpg,0,0.2029522,0,12.13299
D:\data\IMG\center_2019_01_15_14_59_56_815.jpg,D:\data\IMG\left_2019_01_15_14_59_56_815.jpg,D:\data\IMG\right_2019_01_15_14_59_56_815.jpg,0,0.5607174,0,12.56262
D:\data\IMG\center_2019_01_15_14_59_56_950.jpg,D:\data\IMG\left_2019_01_15_14_59_56_950.jpg,D:\data\IMG\right_2019_01_15_14_59_56_950.jpg,0,0.9700229,0,13.91379
D:\data\IMG\center_2019_01_15_14_59_57_087.jpg,D:\data\IMG\left_2019_01_15_14_59_57_087.jpg,D:\data\IMG\right_2019_01_15_14_59_57_087.jpg,0,0.5582772,0,14.84586
D:\data\IMG\center_2019_01_15_14_59_57_161.jpg,D:\data\IMG\left_2019_01_15_14_59_57_161.jpg,D:\data\IMG\right_2019_01_15_14_59_57_161.jpg,0,0.3479494,0,15.08592
D:\data\IMG\center_2019_01_15_14_59_57_234.jpg,D:\data\IMG\left_2019_01_15_14_59_57_234.jpg,D:\data\IMG\right_2019_01_15_14_59_57_234.jpg,0,0.1169736,0,15.13354
